email_text,label,template_id
"Subject: Your package could not be delivered - Google action needed

Dear Customer,

Your parcel could not be delivered due to an unpaid customs fee. Please pay $2.99 to release your package: http://login-google-support.info

Failure to pay within 48 hours will result in the package being returned. Click here now to avoid delays.",phishing,phish_easy_6
"Subject: Vendor payment details updated

Hi Michael,

Our bank recently updated its details for incoming payments. Could you update the vendor record with the new account information I've attached and process this week's invoice against it? Let me know once it's done.

Regards,
Meera",phishing,phish_hard_1
"Subject: Your payment could not be processed

Hi Emma,

We were unable to process your last payment. To avoid any interruption to your account, please update your payment method at https://crescentweekly.com/billing at your earliest convenience.

Crescent Weekly Billing Team",legitimate,legit_hard_4
"Subject: Catching up - coffee next week?

Hi James,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Tuesday around 10 AM work for you?

Talk soon,
Emma",legitimate,legit_easy_2
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 11:30 AM on Wednesday in the usual conference room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Emma",legitimate,legit_easy_0
"Subject: Welcome to the team!

Hi James,

Welcome aboard! We're excited to have you join the team starting Monday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Priya",legitimate,legit_easy_5
"Subject: Flash Sale - 24 hours only!

Hi Divya,

Our biggest sale of the season ends in 24 hours! Act now and save up to 40% site-wide at https://amazon.com/sale before it's gone. Don't miss out!

Amazon Marketing Team",legitimate,legit_hard_2
"Subject: Action Required: Verify your Microsoft 365 account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your Microsoft 365 password will expire today. Click here to update your password now and avoid losing access: http://secure-microsoft365-verify.com

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

Microsoft 365 Support",phishing,phish_easy_1
"Subject: Your weekly newsletter from Chase Bank

Hello,

Thank you for subscribing to our newsletter. This January we cover product updates, upcoming webinars, and community highlights. You can manage your subscription preferences at https://chasebank.com/preferences at any time.

Best,
The Chase Bank Team",legitimate,legit_easy_9
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Monday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 3 PM.

Thanks,
Michael",legitimate,legit_easy_8
"Subject: Final Notice: LinkedIn account limited due to suspicious activity

ATTENTION: Your LinkedIn account has been flagged for suspicious activity. To avoid permanent account closure, verify your information now: http://login-linkedin-support.info - Enter your full name, password and social security number to confirm your identity. This is time sensitive!",phishing,phish_easy_5
"Subject: Catching up - coffee next week?

Hi Arjun,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Monday around 3 PM work for you?

Talk soon,
Rahul",legitimate,legit_easy_2
"Subject: Your monthly statement is ready

Hello,

Your July account statement is now available at https://dhl.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Shared document: Q3 Budget.xlsx

Meera shared 'Q3_Budget.xlsx' with you.

Click below to view the document:

http://netflix.com.verify-secure-login.ru

This link will expire in 7 days.",phishing,phish_hard_3
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #478666 will be shipped within 3-5 business days. You can track your shipment at https://icicibank.com/orders/478666 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Catching up - coffee next week?

Hi Anjali,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Friday around 4:30 PM work for you?

Talk soon,
Divya",legitimate,legit_easy_2
"Subject: Following up on our call

Hi Arjun,

Following up from our call earlier - could you send over the updated document we discussed? Here's the shared folder again in case you lost the link: http://goo.gl/aB3xYz

Thanks,
Michael",phishing,phish_hard_4
"Subject: Security Alert: Unusual sign-in activity on your Bank of America account

Hello,

This is an automated security alert from Bank of America. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://tinyurl.com/verify-now-2024

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Urgent: Your Facebook account has been suspended

Dear Customer,

We detected unusual activity on your Facebook account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://secure-facebook-verify.com

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
Facebook Security Team",phishing,phish_easy_0
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 11:30 AM on Monday in the main meeting room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Anjali",legitimate,legit_easy_0
"Subject: Shared document: Q3 Budget.xlsx

Arjun shared 'Q3_Budget.xlsx' with you.

Click below to view the document:

http://login-microsoft365-support.info

This link will expire in 7 days.",phishing,phish_hard_3
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #822063 will be shipped within 3-5 business days. You can track your shipment at https://hdfcbank.com/orders/822063 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Password expiring soon

Hello Rahul,

Your company password will expire in 3 days. Please update it at https://intranet.techwave.com/password before then to avoid being locked out. Contact the helpdesk if you have trouble.

IT Department",legitimate,legit_hard_5
"Subject: Your monthly statement is ready

Hello,

Your April account statement is now available at https://appleid.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
